,pitch,x_displacement
0,-0.0052178451856386325,0.0
1,-0.0052178451856386325,0.01859216762927439
2,-0.0052178451856386325,0.01859216762927439
3,-0.0052178451856386325,0.01859216762927439
4,-0.0052178451856386325,0.01859216762927439
5,-0.0052178451856386325,0.01859216762927439
6,-0.0052178451856386325,0.01859216762927439
7,-0.00521717195189906,0.01880785712538115
8,-0.00521717195189906,0.01880785712538115
9,-0.00521717195189906,0.01880785712538115
10,-0.00521717195189906,0.01880785712538115
11,-0.005283161223358811,0.01880785712538115
12,-0.005283161223358811,0.01880785712538115
13,-0.005283161223358811,0.01880785712538115
14,-0.005283161223358811,0.019957525016379835
15,-0.005283161223358811,0.019957525016379835
16,-0.005283161223358811,0.019957525016379835
17,-0.005283161223358811,0.019957525016379835
18,-0.005147912170465707,0.019957525016379835
19,-0.005147912170465707,0.022098600004262784
20,-0.005147912170465707,0.022098600004262784
21,-0.005147912170465707,0.022098600004262784
22,-0.005147912170465707,0.022098600004262784
23,-0.005147912170465707,0.022098600004262784
24,-0.005147912170465707,0.022098600004262784
25,-0.005087795496343447,0.02493319142026249
26,-0.005087795496343447,0.02493319142026249
27,-0.005087795496343447,0.02493319142026249
28,-0.005087795496343447,0.02493319142026249
29,-0.005087795496343447,0.02493319142026249
30,-0.005087795496343447,0.02493319142026249
31,-0.005322340915016496,0.02493319142026249
32,-0.005322340915016496,0.028489035636732333
33,-0.005322340915016496,0.028489035636732333
34,-0.005525254877919318,0.028489035636732333
35,-0.005525254877919318,0.03273059228248737
36,-0.005525254877919318,0.03273059228248737
37,-0.0054800560340925505,0.03273059228248737
38,-0.0054800560340925505,0.03769107657789676
39,-0.005266876642939275,0.03769107657789676
40,-0.005266876642939275,0.043369583624245915
41,-0.00518763131691043,0.043369583624245915
42,-0.00518763131691043,0.043369583624245915
43,-0.00518763131691043,0.04949924213860369
44,-0.00518763131691043,0.04949924213860369
45,-0.00518763131691043,0.04949924213860369
46,-0.00518763131691043,0.04949924213860369
47,-0.0052187348213870955,0.04949924213860369
48,-0.0052187348213870955,0.055946035822858724
49,-0.0052187348213870955,0.055946035822858724
50,-0.0052187348213870955,0.055946035822858724
51,-0.005605690143593379,0.06274268641169944
52,-0.005605690143593379,0.06274268641169944
53,-0.005155488580825423,0.07007777794287337
54,-0.005155488580825423,0.07007777794287337
55,-0.005155488580825423,0.07007777794287337
56,-0.005155488580825423,0.07007777794287337
57,-0.005155488580825423,0.07007777794287337
58,-0.004966183899062643,0.07773158650887504
59,-0.004966183899062643,0.07773158650887504
60,-0.004966183899062643,0.07773158650887504
61,-0.004966183899062643,0.07773158650887504
62,-0.004966183899062643,0.07773158650887504
63,-0.005669835848049658,0.07773158650887504
64,-0.005669835848049658,0.08553433029541058
65,-0.005669835848049658,0.08553433029541058
66,-0.005669835848049658,0.08553433029541058
67,-0.005669835848049658,0.08553433029541058
68,-0.005669835848049658,0.08553433029541058
69,-0.005282631114022317,0.08553433029541058
70,-0.005282631114022317,0.08553433029541058
71,-0.005282631114022317,0.09369655897691617
72,-0.005282631114022317,0.09369655897691617
73,-0.005282631114022317,0.09369655897691617
74,-0.004913361334943311,0.09369655897691617
75,-0.004913361334943311,0.1021324037584565
76,-0.004913361334943311,0.1021324037584565
77,-0.004913361334943311,0.1021324037584565
78,-0.004913361334943311,0.1021324037584565
79,-0.004913361334943311,0.1021324037584565
80,-0.005628461637134747,0.1021324037584565
81,-0.005628461637134747,0.11061706146270477
82,-0.005628461637134747,0.11061706146270477
83,-0.005628461637134747,0.11061706146270477
84,-0.005628461637134747,0.11061706146270477
85,-0.005301671182995203,0.11061706146270477
86,-0.005301671182995203,0.11937836771209515
87,-0.005301671182995203,0.11937836771209515
88,-0.005301671182995203,0.11937836771209515
89,-0.004876982883036027,0.11937836771209515
90,-0.004876982883036027,0.1283550451936913
91,-0.004876982883036027,0.1283550451936913
92,-0.004876982883036027,0.1283550451936913
93,-0.004876982883036027,0.1283550451936913
94,-0.005669371468994479,0.1283550451936913
95,-0.005669371468994479,0.13727146518824682
96,-0.005669371468994479,0.13727146518824682
97,-0.005669371468994479,0.13727146518824682
98,-0.005669371468994479,0.13727146518824682
99,-0.005669371468994479,0.13727146518824682
100,-0.005272905200314624,0.14646594040510733
101,-0.004989059574454895,0.1557487521590151
102,-0.004989059574454895,0.1557487521590151
103,-0.004989059574454895,0.1557487521590151
104,-0.004989059574454895,0.1557487521590151
105,-0.005770681738901258,0.1557487521590151
106,-0.005770681738901258,0.16483563222061748
107,-0.005770681738901258,0.16483563222061748
108,-0.0051529349373185835,0.16483563222061748
109,-0.0051529349373185835,0.17415947246063695
110,-0.0051529349373185835,0.17415947246063695
111,-0.0051529349373185835,0.17415947246063695
112,-0.0051529349373185835,0.17415947246063695
113,-0.0051529349373185835,0.17415947246063695
114,-0.0051529349373185835,0.17415947246063695
115,-0.0051529349373185835,0.17415947246063695
116,-0.0051529349373185835,0.17415947246063695
117,-0.0051529349373185835,0.17415947246063695
118,-0.005278703388479459,0.17415947246063695
119,-0.005278703388479459,0.18340060265906585
120,-0.005278703388479459,0.18340060265906585
121,-0.005278703388479459,0.18340060265906585
122,-0.005278703388479459,0.18340060265906585
123,-0.005278703388479459,0.18340060265906585
124,-0.005527411649128496,0.18340060265906585
125,-0.005527411649128496,0.19265487609345666
126,-0.005527411649128496,0.19265487609345666
127,-0.005527411649128496,0.19265487609345666
128,-0.005527411649128496,0.19265487609345666
129,-0.005527411649128496,0.19265487609345666
130,-0.0049780425627044735,0.19265487609345666
131,-0.0049780425627044735,0.19265487609345666
132,-0.0049780425627044735,0.19265487609345666
133,-0.0049780425627044735,0.20203889991008095
134,-0.0049780425627044735,0.20203889991008095
135,-0.0049780425627044735,0.20203889991008095
136,-0.0049780425627044735,0.20203889991008095
137,-0.0049780425627044735,0.20203889991008095
138,-0.0049780425627044735,0.20203889991008095
139,-0.0049780425627044735,0.20203889991008095
140,-0.0049780425627044735,0.20203889991008095
141,-0.005662257335683172,0.20203889991008095
142,-0.005662257335683172,0.21131063609258463
143,-0.005662257335683172,0.21131063609258463
144,-0.005662257335683172,0.21131063609258463
145,-0.005662257335683172,0.21131063609258463
146,-0.005662257335683172,0.21131063609258463
147,-0.005381209980761558,0.21131063609258463
148,-0.005381209980761558,0.2207347715361491
149,-0.005381209980761558,0.2207347715361491
150,-0.005381209980761558,0.2207347715361491
151,-0.005381209980761558,0.2207347715361491
152,-0.005381209980761558,0.2207347715361491
153,-0.005381209980761558,0.2207347715361491
154,-0.005381209980761558,0.2207347715361491
155,-0.005381209980761558,0.2207347715361491
156,-0.005007021448416315,0.23023077036416414
157,-0.005007021448416315,0.23023077036416414
158,-0.005007021448416315,0.23023077036416414
159,-0.005007021448416315,0.23023077036416414
160,-0.005007021448416315,0.23023077036416414
161,-0.005007021448416315,0.23023077036416414
162,-0.0057245771438626065,0.23958073951370187
163,-0.0057245771438626065,0.23958073951370187
164,-0.0057245771438626065,0.23958073951370187
165,-0.0057245771438626065,0.23958073951370187
166,-0.0057245771438626065,0.23958073951370187
167,-0.0057245771438626065,0.23958073951370187
168,-0.0057245771438626065,0.23958073951370187
169,-0.00530802290085753,0.23958073951370187
170,-0.00530802290085753,0.2491043968750002
171,-0.00530802290085753,0.2491043968750002
172,-0.00530802290085753,0.2491043968750002
173,-0.00530802290085753,0.2491043968750002
174,-0.005046751775829911,0.2491043968750002
175,-0.005046751775829911,0.258662530102793
176,-0.005046751775829911,0.258662530102793
177,-0.005046751775829911,0.258662530102793
178,-0.005046751775829911,0.258662530102793
179,-0.005538425864188762,0.26808247888736675
180,-0.005538425864188762,0.26808247888736675
181,-0.005538425864188762,0.26808247888736675
182,-0.005538425864188762,0.26808247888736675
183,-0.005538425864188762,0.26808247888736675
184,-0.005538425864188762,0.26808247888736675
185,-0.0051299414890846,0.2776258741928944
186,-0.005323779267367553,0.2776258741928944
187,-0.005323779267367553,0.2776258741928944
188,-0.005323779267367553,0.2870989415991357
189,-0.005323779267367553,0.2870989415991357
190,-0.005399801660861702,0.2965986117275762
191,-0.005399801660861702,0.2965986117275762
192,-0.005002607053325322,0.2965986117275762
193,-0.005002607053325322,0.3061501606002922
194,-0.005002607053325322,0.3061501606002922
195,-0.005002607053325322,0.3061501606002922
196,-0.005002607053325322,0.3061501606002922
197,-0.005002607053325322,0.3061501606002922
198,-0.005671778079462296,0.3155974797658752
199,-0.005671778079462296,0.3155974797658752
200,-0.005671778079462296,0.3155974797658752
201,-0.005671778079462296,0.3155974797658752
202,-0.005282057964655458,0.3155974797658752
203,-0.005282057964655458,0.3251611147891777
204,-0.005282057964655458,0.3251611147891777
205,-0.005282057964655458,0.3251611147891777
206,-0.005282057964655458,0.3251611147891777
207,-0.005282057964655458,0.3251611147891777
208,-0.005282057964655458,0.3251611147891777
209,-0.005136225820983591,0.3251611147891777
210,-0.005136225820983591,0.334681737873101
211,-0.005136225820983591,0.334681737873101
212,-0.005136225820983591,0.334681737873101
213,-0.005136225820983591,0.334681737873101
214,-0.005136225820983591,0.334681737873101
215,-0.005136225820983591,0.334681737873101
216,-0.005136225820983591,0.334681737873101
217,-0.005136225820983591,0.334681737873101
218,-0.005564347405056269,0.34413613620557326
219,-0.005564347405056269,0.34413613620557326
220,-0.005564347405056269,0.34413613620557326
221,-0.0050904556244433085,0.34413613620557326
222,-0.0050904556244433085,0.34413613620557326
223,-0.0050904556244433085,0.3536900890706836
224,-0.0050904556244433085,0.3536900890706836
225,-0.0050904556244433085,0.3536900890706836
226,-0.0050904556244433085,0.3536900890706836
227,-0.005556027903772829,0.3536900890706836
228,-0.005556027903772829,0.3631253687411815
229,-0.005556027903772829,0.3631253687411815
230,-0.005556027903772829,0.3631253687411815
231,-0.005556027903772829,0.3631253687411815
232,-0.005330146836389037,0.3631253687411815
233,-0.005330146836389037,0.3631253687411815
234,-0.005330146836389037,0.37264130540600626
235,-0.005330146836389037,0.37264130540600626
236,-0.004911061925824829,0.37264130540600626
237,-0.004911061925824829,0.38220551682695253
238,-0.005678910248369891,0.3915379867612474
239,-0.005678910248369891,0.3915379867612474
240,-0.005678910248369891,0.3915379867612474
241,-0.005678910248369891,0.3915379867612474
242,-0.005678910248369891,0.3915379867612474
243,-0.005678910248369891,0.3915379867612474
244,-0.005678910248369891,0.3915379867612474
245,-0.005226247366741029,0.3915379867612474
246,-0.005226247366741029,0.4010129512710285
247,-0.005226247366741029,0.4010129512710285
248,-0.005226247366741029,0.4010129512710285
249,-0.0053474626212515475,0.41039775270339923
250,-0.0053474626212515475,0.41039775270339923
251,-0.0053474626212515475,0.41039775270339923
252,-0.0053474626212515475,0.41039775270339923
253,-0.0053474626212515475,0.41039775270339923
254,-0.0054161731667885455,0.41039775270339923
255,-0.0054161731667885455,0.4197947040517471
256,-0.0054161731667885455,0.4197947040517471
257,-0.0054161731667885455,0.4197947040517471
258,-0.0054161731667885455,0.4197947040517471
259,-0.005112971967792565,0.4292169847503644
260,-0.005688434661546293,0.4292169847503644
261,-0.005688434661546293,0.43859848319262645
262,-0.005688434661546293,0.43859848319262645
263,-0.005688434661546293,0.43859848319262645
264,-0.005688434661546293,0.43859848319262645
265,-0.005688434661546293,0.43859848319262645
266,-0.005688434661546293,0.43859848319262645
267,-0.005404864832720403,0.4481130823536782
268,-0.005404864832720403,0.4481130823536782
269,-0.005404864832720403,0.4481130823536782
270,-0.005404864832720403,0.4481130823536782
271,-0.005404864832720403,0.4481130823536782
272,-0.005404864832720403,0.4481130823536782
273,-0.005103737472500187,0.4481130823536782
274,-0.005103737472500187,0.4575838588372437
275,-0.005103737472500187,0.4575838588372437
276,-0.005103737472500187,0.4575838588372437
277,-0.005103737472500187,0.4575838588372437
278,-0.005103737472500187,0.4575838588372437
279,-0.005597264973167158,0.4575838588372437
280,-0.005597264973167158,0.4669401420669214
281,-0.005597264973167158,0.4669401420669214
282,-0.005597264973167158,0.4669401420669214
283,-0.005597264973167158,0.4669401420669214
284,-0.0052508314342372886,0.4669401420669214
285,-0.0052508314342372886,0.4763471525028455
286,-0.0052508314342372886,0.4763471525028455
287,-0.0052508314342372886,0.4763471525028455
288,-0.0052508314342372886,0.4763471525028455
289,-0.0052508314342372886,0.4763471525028455
290,-0.0052508314342372886,0.4763471525028455
291,-0.0052508314342372886,0.4763471525028455
292,-0.0052508314342372886,0.4763471525028455
293,-0.005277075366523177,0.4763471525028455
294,-0.005277075366523177,0.4858036665835108
295,-0.005277075366523177,0.4858036665835108
296,-0.005277075366523177,0.4858036665835108
297,-0.005277075366523177,0.4858036665835108
298,-0.005277075366523177,0.4858036665835108
299,-0.005277075366523177,0.4858036665835108
300,-0.005406821298949879,0.495334318665693
301,-0.005406821298949879,0.495334318665693
302,-0.005406821298949879,0.495334318665693
303,-0.005406821298949879,0.495334318665693
304,-0.005094056924610211,0.495334318665693
305,-0.005094056924610211,0.504861485616023
306,-0.005569466956077856,0.5144198664996184
307,-0.00501500477367735,0.5240645642223654
308,-0.00501500477367735,0.5240645642223654
309,-0.00501500477367735,0.5240645642223654
310,-0.00501500477367735,0.5240645642223654
311,-0.00501500477367735,0.5337335535231069
312,-0.00501500477367735,0.5337335535231069
313,-0.00501500477367735,0.5337335535231069
314,-0.005554662215816072,0.5337335535231069
315,-0.005554662215816072,0.5434346353872617
316,-0.005554662215816072,0.5434346353872617
317,-0.005554662215816072,0.5434346353872617
318,-0.005554662215816072,0.5434346353872617
319,-0.005554662215816072,0.5434346353872617
320,-0.0052744005590938895,0.5434346353872617
321,-0.0052744005590938895,0.5530470941355055
322,-0.0052744005590938895,0.5530470941355055
323,-0.0052744005590938895,0.5530470941355055
324,-0.0052744005590938895,0.5530470941355055
325,-0.005290356360251729,0.562610644650804
